
# Metric Acc, RefDB BLAST16S_10 full-length family
100	99	97	95	90	Method
99.9	99.2	92.4	88.1	45.1	BLCA
97.9	98.3	94.5	90.3	45.8	CT1
92.0	93.1	85.8	82.6	40.1	CT2
74.8	70.2	63.5	59.0	25.9	KNN
91.6	90.7	84.3	78.8	39.5	Metaxa2
89.7	90.1	81.6	79.0	37.0	Q2_BLAST
99.0	98.6	91.4	88.9	44.7	Q2_SK
91.9	93.0	85.5	82.9	40.4	Q2_VS
98.4	98.4	92.9	86.5	36.9	Q1
99.8	99.3	94.1	92.9	58.3	RDP50
99.8	99.3	93.2	91.6	57.3	RDP80
100.0	99.1	94.4	89.3	44.5	SINTAX50
99.8	98.3	87.6	75.6	31.1	SINTAX80
99.8	99.3	94.5	92.7	58.3	NBC50
99.8	99.3	93.2	91.8	58.5	NBC80
100.0	99.2	94.9	89.2	45.4	BTOP
100.0	99.2	96.0	91.6	47.0	TOP
100.0	99.2	96.7	91.5	49.4	KTOP
99.9	99.3	94.5	93.1	52.9	Microclass
