
# Metric TPR, RefDB BLAST16S_10 V4 genus
100	99	97	95	90	Method
92.3	61.9	45.1	44.1	29.5	BLCA
79.1	63.0	51.2	44.6	41.0	CT1
43.6	20.0	10.7	10.5	12.8	CT2
8.3	0.0	0.0	0.0	0.0	KNN
45.4	22.4	11.8	12.8	14.1	Metaxa2
43.1	19.9	9.8	10.5	11.5	Q2_BLAST
79.2	59.1	47.8	45.4	37.2	Q2_SK
43.3	19.7	10.3	10.5	12.8	Q2_VS
80.2	63.4	51.3	46.9	30.8	Q1
94.8	74.6	60.6	56.9	41.0	RDP50
90.2	63.9	47.1	38.7	16.7	RDP80
95.4	68.5	51.6	46.2	25.6	SINTAX50
87.1	53.3	36.1	28.2	14.1	SINTAX80
94.8	74.7	62.2	56.4	41.0	NBC50
89.9	64.1	46.4	39.7	14.1	NBC80
97.0	77.9	62.7	65.9	50.0	BTOP
96.9	77.2	65.1	61.0	47.4	TOP
96.7	77.5	63.4	63.6	41.0	KTOP
96.9	79.6	66.7	63.3	46.2	Microclass
