
# Metric TPR, RefDB BLAST16S_10 full-length family
100	99	97	95	90	Method
99.9	99.2	92.4	88.9	52.0	BLCA
97.9	98.3	94.5	92.2	60.1	CT1
92.0	93.1	85.8	83.8	48.7	CT2
74.8	70.2	63.5	59.0	27.5	KNN
91.6	90.7	84.3	79.4	42.9	Metaxa2
89.7	90.1	81.6	79.5	43.6	Q2_BLAST
99.0	98.6	91.4	90.2	52.3	Q2_SK
91.9	93.0	85.5	83.9	48.9	Q2_VS
98.4	98.4	92.9	88.0	44.1	Q1
99.8	99.3	94.1	94.5	72.8	RDP50
99.8	99.3	93.2	91.9	63.8	RDP80
100.0	99.1	94.4	90.2	45.2	SINTAX50
99.8	98.3	87.6	75.9	31.2	SINTAX80
99.8	99.3	94.5	94.5	72.5	NBC50
99.8	99.3	93.2	92.2	64.5	NBC80
100.0	99.2	94.9	91.0	61.1	BTOP
100.0	99.2	96.0	93.5	63.7	TOP
100.0	99.2	96.7	93.4	67.1	KTOP
99.9	99.3	94.5	94.9	71.8	Microclass
