
# Metric Acc, RefDB BLAST16S_10 V3-V5 genus
100	99	97	95	90	Method
98.9	78.3	56.4	43.3	7.4	BLCA
82.1	71.9	46.2	24.6	3.5	CT1
47.1	25.8	11.9	9.7	3.8	CT2
11.3	0.0	0.0	0.0	0.0	KNN
53.8	43.6	15.8	13.7	6.8	Metaxa2
46.1	25.3	11.3	8.8	3.9	Q2_BLAST
84.4	65.2	43.6	27.6	7.0	Q2_SK
46.8	25.6	11.9	10.2	4.2	Q2_VS
82.3	70.0	44.1	25.4	3.9	Q1
98.3	82.0	59.2	37.6	7.8	RDP50
96.6	78.9	59.5	45.7	11.2	RDP80
98.9	80.1	58.3	43.1	16.3	SINTAX50
94.1	65.6	44.3	32.3	8.0	SINTAX80
98.3	81.8	58.8	38.1	7.3	NBC50
96.6	78.2	58.9	46.3	11.7	NBC80
99.6	81.9	51.4	26.0	3.0	BTOP
99.6	81.2	51.3	26.4	3.0	TOP
99.5	81.6	51.5	27.5	2.9	KTOP
99.2	83.6	55.2	28.7	4.1	Microclass
