
# Metric UCR, RefDB BLAST16S_10 V4 family
100	99	97	95	90	Method
0.8	7.0	24.1	38.8	52.4	BLCA
0.6	0.8	2.5	6.4	10.8	CT1
8.4	11.1	14.2	25.6	34.2	CT2
36.5	41.7	55.0	64.1	83.0	KNN
13.7	20.3	32.2	43.3	64.7	Metaxa2
9.1	12.4	15.0	23.2	41.6	Q2_BLAST
1.8	3.5	12.2	19.0	40.5	Q2_SK
8.5	10.2	13.8	25.0	35.2	Q2_VS
0.6	0.5	2.3	5.6	29.7	Q1
0.1	1.4	6.2	18.3	40.1	RDP50
0.9	7.6	23.9	37.7	68.8	RDP80
0.2	4.0	16.2	29.4	61.4	SINTAX50
1.4	11.7	36.6	48.4	80.5	SINTAX80
0.1	1.4	5.6	18.6	38.0	NBC50
0.9	7.5	24.2	36.9	67.9	NBC80
0.0	0.0	0.0	0.0	0.0	BTOP
0.0	0.0	0.0	0.0	0.0	TOP
0.0	0.0	0.0	0.0	0.0	KTOP
0.0	0.0	0.0	0.0	0.0	Microclass
