
# Metric TPR, RefDB BLAST16S_10 full-length order
100	99	97	95	90	Method
99.9	99.9	98.9	97.7	70.2	BLCA
99.1	99.6	99.2	98.6	81.2	CT1
97.0	97.9	96.5	96.1	74.4	CT2
90.1	87.8	87.6	84.6	50.3	KNN
96.4	97.9	96.4	94.4	61.7	Metaxa2
95.8	97.6	95.3	93.9	67.6	Q2_BLAST
99.8	99.7	99.4	98.6	75.0	Q2_SK
97.0	97.9	96.4	96.2	74.4	Q2_VS
99.6	99.3	99.1	97.8	57.3	Q1
99.9	99.9	99.7	99.4	85.2	RDP50
99.9	99.9	99.7	99.2	73.9	RDP80
100.0	99.8	99.6	98.9	73.1	SINTAX50
100.0	99.8	99.2	95.9	47.2	SINTAX80
99.9	99.9	99.7	99.3	85.1	NBC50
99.9	99.9	99.7	99.2	74.4	NBC80
100.0	99.8	99.4	98.3	79.0	BTOP
100.0	99.8	99.6	98.8	84.4	TOP
100.0	99.8	99.8	98.8	85.6	KTOP
99.9	99.9	99.7	99.3	87.6	Microclass
