
# Metric MCR, RefDB BLAST16S_10 full-length order
100	99	97	95	90	Method
0.0	0.1	0.3	1.0	12.9	BLCA
0.7	0.2	0.6	1.2	16.7	CT1
1.4	0.6	1.6	1.5	17.0	CT2
0.0	0.0	0.0	0.6	4.1	KNN
0.0	0.1	0.3	0.6	12.8	Metaxa2
1.8	0.7	1.1	1.7	21.6	Q2_BLAST
0.2	0.1	0.6	0.6	9.3	Q2_SK
1.5	0.8	1.7	1.8	17.5	Q2_VS
0.4	0.4	0.6	1.6	10.4	Q1
0.1	0.1	0.3	0.6	9.9	RDP50
0.1	0.1	0.3	0.6	4.3	RDP80
0.0	0.2	0.2	0.7	5.7	SINTAX50
0.0	0.1	0.2	0.6	0.9	SINTAX80
0.1	0.1	0.3	0.7	9.8	NBC50
0.1	0.1	0.3	0.6	4.2	NBC80
0.0	0.2	0.6	1.7	21.0	BTOP
0.0	0.2	0.4	1.2	15.6	TOP
0.0	0.2	0.2	1.2	14.4	KTOP
0.1	0.1	0.3	0.7	12.4	Microclass
