
# Metric UCR, RefDB WITS full-length order
100	99	97	95	90	Method
0.0	0.3	0.4	0.5	3.2	BLCA
0.0	0.1	0.1	0.0	0.1	CT1
0.5	0.6	0.1	0.2	0.4	CT2
5.6	6.8	3.7	4.8	5.8	KNN
2.8	4.4	1.3	2.0	3.6	Metaxa2
1.1	1.4	0.3	0.4	0.4	Q2_BLAST
0.1	0.1	0.1	0.2	0.2	Q2_SK
0.3	0.2	0.1	0.2	0.2	Q2_VS
0.0	0.3	0.1	0.2	7.6	Q1
0.0	0.0	0.0	0.2	0.3	RDP50
0.1	0.1	0.0	0.6	1.5	RDP80
0.0	0.0	0.0	0.3	0.6	SINTAX50
0.0	0.1	0.2	0.9	1.7	SINTAX80
0.0	0.0	0.0	0.1	0.4	NBC50
0.1	0.1	0.0	0.6	1.4	NBC80
0.0	0.0	0.0	0.0	0.0	BTOP
0.0	0.0	0.0	0.0	0.0	TOP
0.0	0.0	0.0	0.0	0.0	KTOP
0.0	0.0	0.0	0.0	0.0	Microclass
