
# Metric Acc, RefDB BLAST16S_10 V3-V5 family
100	99	97	95	90	Method
99.8	96.9	88.0	75.9	34.4	BLCA
97.4	96.5	91.4	81.7	35.5	CT1
89.6	87.0	81.4	70.8	31.1	CT2
69.0	62.6	58.4	46.9	13.7	KNN
88.6	88.0	74.8	60.3	26.3	Metaxa2
89.0	86.0	81.3	68.0	28.4	Q2_BLAST
98.0	93.6	87.6	79.6	35.7	Q2_SK
89.8	86.9	82.0	72.5	32.1	Q2_VS
97.8	95.5	90.9	77.1	31.3	Q1
99.8	97.9	92.4	84.6	46.3	RDP50
99.5	97.3	88.6	81.6	37.4	RDP80
99.9	98.0	91.0	78.9	35.5	SINTAX50
99.5	94.3	80.8	63.1	21.3	SINTAX80
99.8	97.8	92.4	84.9	46.9	NBC50
99.5	97.2	88.9	81.6	37.2	NBC80
99.9	98.4	92.7	81.1	36.3	BTOP
99.9	97.8	92.5	80.3	37.4	TOP
99.9	97.9	92.5	83.0	36.6	KTOP
99.8	98.7	93.1	82.8	40.5	Microclass
