
# Metric TPR, RefDB BLAST16S_10 V3-V5 order
100	99	97	95	90	Method
100.0	99.6	98.2	92.6	54.6	BLCA
99.0	99.4	98.8	96.8	71.7	CT1
95.9	96.3	95.0	91.6	65.5	CT2
87.4	88.0	87.4	75.6	42.5	KNN
95.0	96.3	92.8	82.4	52.8	Metaxa2
95.7	96.3	95.1	89.0	58.3	Q2_BLAST
99.6	99.5	98.4	95.6	63.3	Q2_SK
96.0	96.4	95.6	92.4	66.3	Q2_VS
99.4	99.4	98.4	93.9	57.0	Q1
99.9	99.7	99.1	97.0	69.0	RDP50
99.8	99.7	98.9	96.1	53.4	RDP80
100.0	99.8	99.0	96.7	61.4	SINTAX50
99.9	99.4	97.4	90.2	39.8	SINTAX80
99.9	99.7	99.1	97.0	69.2	NBC50
99.8	99.7	98.9	95.8	53.5	NBC80
100.0	99.7	99.3	96.1	69.4	BTOP
100.0	99.7	99.4	95.6	74.1	TOP
100.0	99.8	99.4	97.4	71.7	KTOP
99.9	99.8	99.4	97.7	74.6	Microclass
