
# Metric Acc, RefDB BLAST16S_10 V4 phylum
100	99	97	95	90	Method
100.0	100.0	99.6	99.9	91.0	BLCA
99.7	100.0	99.8	99.8	99.5	CT1
99.0	99.5	99.5	99.0	98.3	CT2
96.8	97.9	98.2	97.2	97.1	KNN
99.5	99.2	99.0	98.5	97.6	Metaxa2
98.8	99.7	99.5	98.8	97.9	Q2_BLAST
99.9	100.0	99.9	99.8	99.5	Q2_SK
98.8	99.7	99.6	99.2	98.4	Q2_VS
99.9	100.0	99.9	99.9	71.7	Q1
100.0	100.0	99.9	99.9	99.1	RDP50
99.9	100.0	99.9	99.8	96.7	RDP80
100.0	100.0	99.7	99.9	99.7	SINTAX50
100.0	100.0	99.6	99.7	97.9	SINTAX80
100.0	100.0	99.9	99.9	99.4	NBC50
99.9	100.0	99.8	99.8	96.8	NBC80
100.0	100.0	99.6	99.9	99.9	BTOP
100.0	100.0	99.8	99.9	100.0	TOP
100.0	100.0	99.7	99.9	100.0	KTOP
100.0	100.0	99.9	99.9	99.5	Microclass
