
# Metric MCR, RefDB BLAST16S_10 full-length family
100	99	97	95	90	Method
0.0	0.6	3.7	4.9	22.0	BLCA
1.6	1.4	4.4	6.4	32.4	CT1
2.7	1.9	5.2	5.8	30.1	CT2
0.0	0.1	0.1	1.1	7.1	KNN
0.0	0.2	4.2	3.6	17.3	Metaxa2
3.3	2.4	6.5	5.9	30.8	Q2_BLAST
0.7	0.8	5.6	5.6	19.0	Q2_SK
3.0	2.2	5.3	5.6	30.1	Q2_VS
1.2	1.0	5.5	9.4	23.5	Q1
0.2	0.7	4.8	4.6	14.8	RDP50
0.1	0.6	2.7	2.9	5.4	RDP80
0.0	0.7	1.8	2.9	5.2	SINTAX50
0.0	0.3	0.9	1.1	0.4	SINTAX80
0.2	0.7	4.7	4.7	13.9	NBC50
0.1	0.6	2.8	2.9	5.5	NBC80
0.0	0.8	5.1	9.0	38.9	BTOP
0.0	0.8	4.0	6.5	36.3	TOP
0.0	0.8	3.3	6.6	32.9	KTOP
0.1	0.7	5.5	5.1	28.2	Microclass
