
# Metric UCR, RefDB BLAST16S_10 V3-V5 species
100	99	97	95	90	Method
11.0	27.8	31.2	.	.	BLCA
64.9	63.6	81.2	.	.	CT1
99.1	98.7	93.8	.	.	CT2
100.0	100.0	100.0	.	.	KNN
79.5	64.2	62.5	.	.	Metaxa2
99.3	99.3	100.0	.	.	Q2_BLAST
24.1	21.9	56.2	.	.	Q2_SK
99.1	98.7	93.8	.	.	Q2_VS
64.5	61.6	75.0	.	.	Q1
4.2	4.6	6.2	.	.	RDP50
12.2	23.8	31.2	.	.	RDP80
11.7	17.9	50.0	.	.	SINTAX50
31.7	51.7	68.8	.	.	SINTAX80
1.0	2.6	12.5	.	.	NBC50
9.3	19.9	31.2	.	.	NBC80
0.0	0.0	0.0	.	.	BTOP
0.0	0.0	0.0	.	.	TOP
0.0	0.0	0.0	.	.	KTOP
12.2	25.8	43.8	.	.	SPINGO
0.0	0.0	0.0	.	.	Microclass
