
# Metric Acc, RefDB BLAST16S_10 full-length order
100	99	97	95	90	Method
99.9	99.9	98.9	97.7	64.8	BLCA
99.1	99.6	99.2	98.6	72.8	CT1
97.0	97.9	96.5	96.1	67.1	CT2
90.1	87.8	87.6	84.6	47.2	KNN
96.4	97.9	96.4	94.4	58.8	Metaxa2
95.8	97.6	95.3	93.9	61.8	Q2_BLAST
99.8	99.7	99.4	98.6	68.7	Q2_SK
97.0	97.9	96.4	96.2	67.2	Q2_VS
99.6	99.3	99.1	97.8	53.7	Q1
99.9	99.9	99.7	99.4	76.7	RDP50
99.9	99.9	99.7	99.2	69.8	RDP80
100.0	99.8	99.6	98.9	69.7	SINTAX50
100.0	99.8	99.2	95.9	47.1	SINTAX80
99.9	99.9	99.7	99.3	76.9	NBC50
99.9	99.9	99.7	99.2	70.6	NBC80
100.0	99.8	99.4	98.3	70.9	BTOP
100.0	99.8	99.6	98.8	75.5	TOP
100.0	99.8	99.8	98.8	76.7	KTOP
99.9	99.9	99.7	99.3	78.4	Microclass
