
# Metric TPR, RefDB BLAST16S_10 V4 family
100	99	97	95	90	Method
99.2	91.6	73.8	59.3	38.6	BLCA
96.3	93.4	83.2	72.4	46.9	CT1
87.1	82.8	71.8	58.4	35.9	CT2
63.5	57.8	44.0	34.6	15.7	KNN
86.2	78.3	63.0	50.1	27.4	Metaxa2
87.1	82.9	72.6	58.6	34.4	Q2_BLAST
96.3	90.6	77.7	66.0	38.8	Q2_SK
87.2	83.6	74.1	58.6	37.6	Q2_VS
97.4	93.3	85.8	73.4	41.2	Q1
99.3	95.0	87.7	74.1	49.3	RDP50
98.7	90.9	74.4	59.9	29.7	RDP80
99.6	94.0	80.0	64.3	34.8	SINTAX50
98.5	87.1	62.5	50.4	18.3	SINTAX80
99.3	94.8	87.8	74.0	49.7	NBC50
98.6	90.8	74.2	60.9	30.6	NBC80
99.8	96.4	87.3	73.7	57.7	BTOP
99.4	95.7	85.9	74.4	53.5	TOP
99.7	96.4	85.6	77.1	52.9	KTOP
99.5	95.7	89.4	77.9	55.6	Microclass
