
# Metric Acc, RefDB BLAST16S_10 full-length class
100	99	97	95	90	Method
99.9	100.0	99.4	99.5	92.6	BLCA
99.6	99.9	99.9	99.7	99.3	CT1
98.9	99.4	99.5	99.6	98.2	CT2
96.2	96.1	96.8	95.8	94.8	KNN
98.8	99.3	99.5	99.2	97.9	Metaxa2
98.6	99.3	99.5	99.2	98.0	Q2_BLAST
99.9	100.0	99.9	99.8	99.1	Q2_SK
99.2	99.4	99.7	99.6	98.5	Q2_VS
99.8	99.9	99.8	99.5	67.9	Q1
99.9	100.0	99.9	99.8	99.0	RDP50
99.9	100.0	99.9	99.8	98.7	RDP80
100.0	100.0	99.9	99.7	98.9	SINTAX50
100.0	100.0	99.6	99.5	97.6	SINTAX80
100.0	100.0	99.9	99.8	99.1	NBC50
99.9	100.0	99.9	99.8	98.7	NBC80
100.0	100.0	99.8	99.7	98.9	BTOP
100.0	100.0	99.8	99.6	99.4	TOP
100.0	100.0	99.9	99.7	99.3	KTOP
100.0	100.0	99.9	99.8	99.1	Microclass
