
# Metric Acc, RefDB WITS full-length family
100	99	97	95	90	Method
100.0	99.6	98.7	97.2	90.5	BLCA
99.5	97.9	98.7	97.0	93.3	CT1
95.8	93.8	96.5	95.7	91.3	CT2
84.8	80.8	85.6	85.1	80.3	KNN
92.1	87.6	94.2	91.7	85.6	Metaxa2
92.7	91.1	95.8	94.5	90.6	Q2_BLAST
99.3	99.2	98.7	97.6	93.8	Q2_SK
96.5	96.2	97.5	96.0	91.9	Q2_VS
99.8	99.1	98.4	97.2	87.0	Q1
99.8	99.6	99.0	97.9	94.0	RDP50
99.6	99.5	98.9	97.2	90.3	RDP80
100.0	99.9	99.2	97.5	93.0	SINTAX50
100.0	99.8	98.2	96.0	87.3	SINTAX80
99.8	99.6	99.0	98.0	94.0	NBC50
99.6	99.5	98.9	97.2	90.6	NBC80
100.0	100.0	99.2	97.8	93.7	BTOP
100.0	99.9	99.2	97.8	93.9	TOP
100.0	99.9	99.2	97.8	93.4	KTOP
99.9	99.7	99.0	98.0	95.2	Microclass
